Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
203841046806,203841080969,34163,0,34163,:weight_h2d L60 0MiB,1246522,1246522,2,0,10567,8943,:14:8943:10567,----:weight_h2d L60 0MiB
203841101071,203841131467,30396,0,30396,:weight_h2d L60 128MiB,1246522,1246522,2,0,10568,8943,:14:8943:10568,----:weight_h2d L60 128MiB
203841149440,203841178678,29238,0,29238,:weight_h2d L60 924MiB,1246522,1246522,2,0,10569,8943,:14:8943:10569,----:weight_h2d L60 924MiB
203841195776,203841224329,28553,0,28553,:weight_h2d L60 462MiB,1246522,1246522,2,0,10570,8943,:14:8943:10570,----:weight_h2d L60 462MiB
203841241636,203841270496,28860,0,28860,:weight_h2d L60 0MiB,1246522,1246522,2,0,10571,8943,:14:8943:10571,----:weight_h2d L60 0MiB
203841287476,203841316161,28685,0,28685,:weight_h2d L60 0MiB,1246522,1246522,2,0,10572,8943,:14:8943:10572,----:weight_h2d L60 0MiB
203986688725,204077284986,90596261,90526356,69905,:weight_ssd_read layer059/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,10574,,:10574,:weight_ssd_read layer059/self_attn.qkv_proj.weight.bin 160MiB
203986730005,204077256361,90526356,68162242,22364114,:cuFileRead,1246522,1258195,1,1,10577,10574,:10574:10577,--:cuFileRead
203986775114,204054937356,68162242,0,68162242,:cuFileHandleNVFS,1246522,1258195,2,0,10580,10577,:10574:10577:10580,----:cuFileHandleNVFS
203986794267,204144620272,157826005,157765551,60454,:weight_ssd_read layer059/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,10581,,:10581,:weight_ssd_read layer059/self_attn.o_proj.weight.bin 128MiB
203986829042,204144594593,157765551,146018452,11747099,:cuFileRead,1246522,1258197,1,1,10584,10581,:10581:10584,--:cuFileRead
203986877737,204071766593,84888856,0,84888856,:cuFileHandleNVFS,1246522,1247447,0,0,10587,,:10587,:cuFileHandleNVFS
203986886153,204132904605,146018452,0,146018452,:cuFileHandleNVFS,1246522,1258197,2,0,10590,10584,:10581:10584:10590,----:cuFileHandleNVFS
203986892224,204496969577,510077353,509986208,91145,:weight_ssd_read layer059/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,10591,,:10591,:weight_ssd_read layer059/mlp.gate_up_proj.weight.bin 924MiB
203986901589,204074131530,87229941,0,87229941,:cuFileHandleNVFS,1246522,1247444,0,0,10594,,:10594,:cuFileHandleNVFS
203986925969,204077148485,90222516,0,90222516,:cuFileHandleNVFS,1246522,1247446,0,0,10599,,:10599,:cuFileHandleNVFS
203986927765,204496913973,509986208,462606968,47379240,:cuFileRead,1246522,1258194,1,1,10600,10591,:10591:10600,--:cuFileRead
203986966066,204449573034,462606968,0,462606968,:cuFileHandleNVFS,1246522,1258194,2,0,10603,10600,:10591:10600:10603,----:cuFileHandleNVFS
203986997081,204541732643,554735562,554655961,79601,:weight_ssd_read layer059/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,10604,,:10604,:weight_ssd_read layer059/mlp.down_proj.weight.bin 462MiB
203987028906,204541684867,554655961,291359683,263296278,:cuFileRead,1246522,1258196,1,1,10607,10604,:10604:10607,--:cuFileRead
203987036102,204133661426,146625324,0,146625324,:cuFileHandleNVFS,1246522,1247445,0,0,10610,,:10610,:cuFileHandleNVFS
203987064636,204278424319,291359683,0,291359683,:cuFileHandleNVFS,1246522,1258196,2,0,10613,10607,:10604:10607:10613,----:cuFileHandleNVFS
204071796109,204142899981,71103872,0,71103872,:cuFileHandleNVFS,1246522,1247447,0,0,10616,,:10616,:cuFileHandleNVFS
204074159893,204144489529,70329636,0,70329636,:cuFileHandleNVFS,1246522,1247444,0,0,10619,,:10619,:cuFileHandleNVFS
204077178933,204459121646,381942713,0,381942713,:cuFileHandleNVFS,1246522,1247446,0,0,10622,,:10622,:cuFileHandleNVFS
204133694216,204494818785,361124569,0,361124569,:cuFileHandleNVFS,1246522,1247445,0,0,10625,,:10625,:cuFileHandleNVFS
204142924687,204496802828,353878141,0,353878141,:cuFileHandleNVFS,1246522,1247447,0,0,10628,,:10628,:cuFileHandleNVFS
204144520716,204339013638,194492922,0,194492922,:cuFileHandleNVFS,1246522,1247444,0,0,10631,,:10631,:cuFileHandleNVFS
204339060283,204503246743,164186460,0,164186460,:cuFileHandleNVFS,1246522,1247444,0,0,10634,,:10634,:cuFileHandleNVFS
204459161702,204541555189,82393487,0,82393487,:cuFileHandleNVFS,1246522,1247446,0,0,10637,,:10637,:cuFileHandleNVFS
204546443341,204546552088,108747,0,108747,:weight_h2d L61 160MiB,1246522,1246522,2,0,10640,8943,:14:8943:10640,----:weight_h2d L61 160MiB
204546583611,204546627060,43449,0,43449,:weight_h2d L61 0MiB,1246522,1246522,2,0,10641,8943,:14:8943:10641,----:weight_h2d L61 0MiB
204546650921,204546688836,37915,0,37915,:weight_h2d L61 128MiB,1246522,1246522,2,0,10642,8943,:14:8943:10642,----:weight_h2d L61 128MiB
204546711593,204546748590,36997,0,36997,:weight_h2d L61 924MiB,1246522,1246522,2,0,10643,8943,:14:8943:10643,----:weight_h2d L61 924MiB
204546770411,204546805637,35226,0,35226,:weight_h2d L61 462MiB,1246522,1246522,2,0,10644,8943,:14:8943:10644,----:weight_h2d L61 462MiB
204546828195,204546863381,35186,0,35186,:weight_h2d L61 0MiB,1246522,1246522,2,0,10645,8943,:14:8943:10645,----:weight_h2d L61 0MiB
204546883729,204546917183,33454,0,33454,:weight_h2d L61 0MiB,1246522,1246522,2,0,10646,8943,:14:8943:10646,----:weight_h2d L61 0MiB
204550271124,204550356139,85015,0,85015,:weight_h2d L62 0MiB,1246522,1246522,2,0,10649,8943,:14:8943:10649,----:weight_h2d L62 0MiB
204550390420,204550431099,40679,0,40679,:weight_h2d L62 0MiB,1246522,1246522,2,0,10650,8943,:14:8943:10650,----:weight_h2d L62 0MiB
204550453398,204550488421,35023,0,35023,:weight_h2d L62 0MiB,1246522,1246522,2,0,10651,8943,:14:8943:10651,----:weight_h2d L62 0MiB
204553846263,204553915435,69172,0,69172,:weight_h2d L63 160MiB,1246522,1246522,2,0,10654,8943,:14:8943:10654,----:weight_h2d L63 160MiB
204553942493,204553981860,39367,0,39367,:weight_h2d L63 0MiB,1246522,1246522,2,0,10655,8943,:14:8943:10655,----:weight_h2d L63 0MiB
204554004059,204554039355,35296,0,35296,:weight_h2d L63 128MiB,1246522,1246522,2,0,10656,8943,:14:8943:10656,----:weight_h2d L63 128MiB
204554060372,204554105354,44982,0,44982,:weight_h2d L63 924MiB,1246522,1246522,2,0,10657,8943,:14:8943:10657,----:weight_h2d L63 924MiB
204554127442,204554163082,35640,0,35640,:weight_h2d L63 462MiB,1246522,1246522,2,0,10658,8943,:14:8943:10658,----:weight_h2d L63 462MiB
204554185710,204554218994,33284,0,33284,:weight_h2d L63 0MiB,1246522,1246522,2,0,10659,8943,:14:8943:10659,----:weight_h2d L63 0MiB
204554238669,204554272282,33613,0,33613,:weight_h2d L63 0MiB,1246522,1246522,2,0,10660,8943,:14:8943:10660,----:weight_h2d L63 0MiB
204557963001,204648920439,90957438,90878718,78720,:weight_ssd_read layer062/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,10662,,:10662,:weight_ssd_read layer062/self_attn.qkv_proj.weight.bin 160MiB
204558006461,204648885179,90878718,88309070,2569648,:cuFileRead,1246522,1258195,1,1,10665,10662,:10662:10665,--:cuFileRead
204558067450,204646376520,88309070,0,88309070,:cuFileHandleNVFS,1246522,1258195,2,0,10668,10665,:10662:10665:10668,----:cuFileHandleNVFS
204558079207,204809792245,251713038,251633687,79351,:weight_ssd_read layer062/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,10669,,:10669,:weight_ssd_read layer062/self_attn.o_proj.weight.bin 128MiB
204558099855,204646791030,88691175,0,88691175,:cuFileHandleNVFS,1246522,1247447,0,0,10672,,:10672,:cuFileHandleNVFS
204558119905,204809753592,251633687,74973876,176659811,:cuFileRead,1246522,1258197,1,1,10675,10669,:10669:10675,--:cuFileRead
204558180536,204647052814,88872278,0,88872278,:cuFileHandleNVFS,1246522,1247445,0,0,10678,,:10678,:cuFileHandleNVFS
204558208406,204648845901,90637495,0,90637495,:cuFileHandleNVFS,1246522,1247444,0,0,10681,,:10681,:cuFileHandleNVFS
204558218024,204992508977,434290953,434218891,72062,:weight_ssd_read layer062/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,10682,,:10682,:weight_ssd_read layer062/mlp.gate_up_proj.weight.bin 924MiB
204558257171,204992476062,434218891,390432304,43786587,:cuFileRead,1246522,1258194,1,1,10685,10682,:10682:10685,--:cuFileRead
204558287765,205137571733,579283968,579216610,67358,:weight_ssd_read layer062/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,10686,,:10686,:weight_ssd_read layer062/mlp.down_proj.weight.bin 462MiB
204558299123,204948731427,390432304,0,390432304,:cuFileHandleNVFS,1246522,1258194,2,0,10689,10685,:10682:10685:10689,----:cuFileHandleNVFS
204558307532,205137524142,579216610,223478670,355737940,:cuFileRead,1246522,1258196,1,1,10692,10686,:10686:10692,--:cuFileRead
204558339728,204633313604,74973876,0,74973876,:cuFileHandleNVFS,1246522,1258197,2,0,10697,10675,:10669:10675:10697,----:cuFileHandleNVFS
204558340201,204781818871,223478670,0,223478670,:cuFileHandleNVFS,1246522,1258196,2,0,10698,10692,:10686:10692:10698,----:cuFileHandleNVFS
204558405582,204947817671,389412089,0,389412089,:cuFileHandleNVFS,1246522,1247446,0,0,10701,,:10701,:cuFileHandleNVFS
204646818938,204991981494,345162556,0,345162556,:cuFileHandleNVFS,1246522,1247447,0,0,10704,,:10704,:cuFileHandleNVFS
204647083820,204992448692,345364872,0,345364872,:cuFileHandleNVFS,1246522,1247445,0,0,10707,,:10707,:cuFileHandleNVFS
204648877326,204703592236,54714910,0,54714910,:cuFileHandleNVFS,1246522,1247444,0,0,10710,,:10710,:cuFileHandleNVFS
204703621818,204759511476,55889658,0,55889658,:cuFileHandleNVFS,1246522,1247444,0,0,10713,,:10713,:cuFileHandleNVFS
204759540266,204809651382,50111116,0,50111116,:cuFileHandleNVFS,1246522,1247444,0,0,10716,,:10716,:cuFileHandleNVFS
204809681400,204972665272,162983872,0,162983872,:cuFileHandleNVFS,1246522,1247444,0,0,10719,,:10719,:cuFileHandleNVFS
204947845932,205125092438,177246506,0,177246506,:cuFileHandleNVFS,1246522,1247446,0,0,10722,,:10722,:cuFileHandleNVFS
204972693226,205137400751,164707525,0,164707525,:cuFileHandleNVFS,1246522,1247444,0,0,10725,,:10725,:cuFileHandleNVFS
205142645020,205142756202,111182,0,111182,:weight_h2d L64 160MiB,1246522,1246522,2,0,10728,8943,:14:8943:10728,----:weight_h2d L64 160MiB
205142787965,205142831829,43864,0,43864,:weight_h2d L64 0MiB,1246522,1246522,2,0,10729,8943,:14:8943:10729,----:weight_h2d L64 0MiB
205142855155,205142891061,35906,0,35906,:weight_h2d L64 128MiB,1246522,1246522,2,0,10730,8943,:14:8943:10730,----:weight_h2d L64 128MiB
205142914571,205142950525,35954,0,35954,:weight_h2d L64 924MiB,1246522,1246522,2,0,10731,8943,:14:8943:10731,----:weight_h2d L64 924MiB
205142971789,205143007103,35314,0,35314,:weight_h2d L64 462MiB,1246522,1246522,2,0,10732,8943,:14:8943:10732,----:weight_h2d L64 462MiB
205143028316,205143063157,34841,0,34841,:weight_h2d L64 0MiB,1246522,1246522,2,0,10733,8943,:14:8943:10733,----:weight_h2d L64 0MiB
205143084493,205143118483,33990,0,33990,:weight_h2d L64 0MiB,1246522,1246522,2,0,10734,8943,:14:8943:10734,----:weight_h2d L64 0MiB
205146603385,205146690845,87460,0,87460,:weight_h2d L65 0MiB,1246522,1246522,2,0,10737,8943,:14:8943:10737,----:weight_h2d L65 0MiB
205146724462,205146766642,42180,0,42180,:weight_h2d L65 0MiB,1246522,1246522,2,0,10738,8943,:14:8943:10738,----:weight_h2d L65 0MiB
205146790452,205146827639,37187,0,37187,:weight_h2d L65 0MiB,1246522,1246522,2,0,10739,8943,:14:8943:10739,----:weight_h2d L65 0MiB
205149855470,205149901150,45680,0,45680,:weight_h2d L66 160MiB,1246522,1246522,2,0,10742,8943,:14:8943:10742,----:weight_h2d L66 160MiB
205149918974,205149944911,25937,0,25937,:weight_h2d L66 0MiB,1246522,1246522,2,0,10743,8943,:14:8943:10743,----:weight_h2d L66 0MiB
205149959524,205149982622,23098,0,23098,:weight_h2d L66 128MiB,1246522,1246522,2,0,10744,8943,:14:8943:10744,----:weight_h2d L66 128MiB
205149997958,205150021752,23794,0,23794,:weight_h2d L66 924MiB,1246522,1246522,2,0,10745,8943,:14:8943:10745,----:weight_h2d L66 924MiB
205150035761,205150057871,22110,0,22110,:weight_h2d L66 462MiB,1246522,1246522,2,0,10746,8943,:14:8943:10746,----:weight_h2d L66 462MiB
205150072283,205150094634,22351,0,22351,:weight_h2d L66 0MiB,1246522,1246522,2,0,10747,8943,:14:8943:10747,----:weight_h2d L66 0MiB
205150108133,205150130339,22206,0,22206,:weight_h2d L66 0MiB,1246522,1246522,2,0,10748,8943,:14:8943:10748,----:weight_h2d L66 0MiB
205153897121,205207933587,54036466,53969267,67199,:weight_ssd_read layer065/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,10750,,:10750,:weight_ssd_read layer065/self_attn.qkv_proj.weight.bin 160MiB
205153937434,205207906701,53969267,42283868,11685399,:cuFileRead,1246522,1258195,1,1,10753,10750,:10750:10753,--:cuFileRead
205153988768,205196272636,42283868,0,42283868,:cuFileHandleNVFS,1246522,1258195,2,0,10756,10753,:10750:10753:10756,----:cuFileHandleNVFS
205154009511,205269931136,115921625,115848921,72704,:weight_ssd_read layer065/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,10758,,:10758,:weight_ssd_read layer065/self_attn.o_proj.weight.bin 128MiB
205154012667,205207807440,53794773,0,53794773,:cuFileHandleNVFS,1246522,1247445,0,0,10760,,:10760,:cuFileHandleNVFS
205154054877,205269903798,115848921,106750367,9098554,:cuFileRead,1246522,1258197,1,1,10763,10758,:10758:10763,--:cuFileRead
205154113559,205621735485,467621926,467549375,72551,:weight_ssd_read layer065/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,10765,,:10765,:weight_ssd_read layer065/mlp.gate_up_proj.weight.bin 924MiB
205154115870,205260866237,106750367,0,106750367,:cuFileHandleNVFS,1246522,1258197,2,0,10767,10763,:10758:10763:10767,----:cuFileHandleNVFS
205154120161,205204604322,50484161,0,50484161,:cuFileHandleNVFS,1246522,1247444,0,0,10770,,:10770,:cuFileHandleNVFS
205154149195,205621698570,467549375,421757779,45791596,:cuFileRead,1246522,1258194,1,1,10773,10765,:10765:10773,--:cuFileRead
205154156657,205202325122,48168465,0,48168465,:cuFileHandleNVFS,1246522,1247447,0,0,10776,,:10776,:cuFileHandleNVFS
205154202754,205260215819,106013065,0,106013065,:cuFileHandleNVFS,1246522,1247446,0,0,10779,,:10779,:cuFileHandleNVFS
205154206129,205575963908,421757779,0,421757779,:cuFileHandleNVFS,1246522,1258194,2,0,10782,10773,:10765:10773:10782,----:cuFileHandleNVFS
205154211192,205667136678,512925486,512853565,71921,:weight_ssd_read layer065/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,10783,,:10783,:weight_ssd_read layer065/mlp.down_proj.weight.bin 462MiB
205154248959,205667102524,512853565,252325080,260528485,:cuFileRead,1246522,1258196,1,1,10786,10783,:10783:10786,--:cuFileRead
205154283509,205406608589,252325080,0,252325080,:cuFileHandleNVFS,1246522,1258196,2,0,10789,10786,:10783:10786:10789,----:cuFileHandleNVFS
205202350606,205269438824,67088218,0,67088218,:cuFileHandleNVFS,1246522,1247447,0,0,10792,,:10792,:cuFileHandleNVFS
205204628287,205269875908,65247621,0,65247621,:cuFileHandleNVFS,1246522,1247444,0,0,10795,,:10795,:cuFileHandleNVFS
205207822268,205586130782,378308514,0,378308514,:cuFileHandleNVFS,1246522,1247445,0,0,10798,,:10798,:cuFileHandleNVFS
205260244737,205616966964,356722227,0,356722227,:cuFileHandleNVFS,1246522,1247446,0,0,10801,,:10801,:cuFileHandleNVFS
205269466202,205621596340,352130138,0,352130138,:cuFileHandleNVFS,1246522,1247447,0,0,10804,,:10804,:cuFileHandleNVFS
205269902152,205458861769,188959617,0,188959617,:cuFileHandleNVFS,1246522,1247444,0,0,10807,,:10807,:cuFileHandleNVFS
205458891747,205621904212,163012465,0,163012465,:cuFileHandleNVFS,1246522,1247444,0,0,10810,,:10810,:cuFileHandleNVFS
205586163201,205666996208,80833007,0,80833007,:cuFileHandleNVFS,1246522,1247445,0,0,10813,,:10813,:cuFileHandleNVFS
205671260270,205671356421,96151,0,96151,:weight_h2d L67 160MiB,1246522,1246522,2,0,10816,8943,:14:8943:10816,----:weight_h2d L67 160MiB
205671387156,205671449036,61880,0,61880,:weight_h2d L67 0MiB,1246522,1246522,2,0,10817,8943,:14:8943:10817,----:weight_h2d L67 0MiB
205671474461,205671513353,38892,0,38892,:weight_h2d L67 128MiB,1246522,1246522,2,0,10818,8943,:14:8943:10818,----:weight_h2d L67 128MiB
205671536285,205671570491,34206,0,34206,:weight_h2d L67 924MiB,1246522,1246522,2,0,10819,8943,:14:8943:10819,----:weight_h2d L67 924MiB
205671591686,205671626421,34735,0,34735,:weight_h2d L67 462MiB,1246522,1246522,2,0,10820,8943,:14:8943:10820,----:weight_h2d L67 462MiB
205671647043,205671681326,34283,0,34283,:weight_h2d L67 0MiB,1246522,1246522,2,0,10821,8943,:14:8943:10821,----:weight_h2d L67 0MiB
205671701222,205671734904,33682,0,33682,:weight_h2d L67 0MiB,1246522,1246522,2,0,10822,8943,:14:8943:10822,----:weight_h2d L67 0MiB
205674883242,205674960496,77254,0,77254,:weight_h2d L68 0MiB,1246522,1246522,2,0,10825,8943,:14:8943:10825,----:weight_h2d L68 0MiB
205674994533,205675033600,39067,0,39067,:weight_h2d L68 0MiB,1246522,1246522,2,0,10826,8943,:14:8943:10826,----:weight_h2d L68 0MiB
205675057908,205675106802,48894,0,48894,:weight_h2d L68 0MiB,1246522,1246522,2,0,10827,8943,:14:8943:10827,----:weight_h2d L68 0MiB
205677910193,205677961629,51436,0,51436,:weight_h2d L69 160MiB,1246522,1246522,2,0,10830,8943,:14:8943:10830,----:weight_h2d L69 160MiB
205677982544,205678020676,38132,0,38132,:weight_h2d L69 0MiB,1246522,1246522,2,0,10831,8943,:14:8943:10831,----:weight_h2d L69 0MiB
205678038933,205678065972,27039,0,27039,:weight_h2d L69 128MiB,1246522,1246522,2,0,10832,8943,:14:8943:10832,----:weight_h2d L69 128MiB
205678082217,205678108619,26402,0,26402,:weight_h2d L69 924MiB,1246522,1246522,2,0,10833,8943,:14:8943:10833,----:weight_h2d L69 924MiB
205678123895,205678148503,24608,0,24608,:weight_h2d L69 462MiB,1246522,1246522,2,0,10834,8943,:14:8943:10834,----:weight_h2d L69 462MiB
205678164141,205678189214,25073,0,25073,:weight_h2d L69 0MiB,1246522,1246522,2,0,10835,8943,:14:8943:10835,----:weight_h2d L69 0MiB
205678204323,205678228549,24226,0,24226,:weight_h2d L69 0MiB,1246522,1246522,2,0,10836,8943,:14:8943:10836,----:weight_h2d L69 0MiB
205682867979,205773435642,90567663,90486018,81645,:weight_ssd_read layer068/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,10838,,:10838,:weight_ssd_read layer068/self_attn.qkv_proj.weight.bin 160MiB
205682913776,205773399794,90486018,89967162,518856,:cuFileRead,1246522,1258195,1,1,10841,10838,:10838:10841,--:cuFileRead
205682973235,205772940397,89967162,0,89967162,:cuFileHandleNVFS,1246522,1258195,2,0,10844,10841,:10838:10841:10844,----:cuFileHandleNVFS
205682993179,205826848302,143855123,143780973,74150,:weight_ssd_read layer068/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,10845,,:10845,:weight_ssd_read layer068/self_attn.o_proj.weight.bin 128MiB
205683003457,205771300415,88296958,0,88296958,:cuFileHandleNVFS,1246522,1247447,0,0,10848,,:10848,:cuFileHandleNVFS
205683024235,205773368476,90344241,0,90344241,:cuFileHandleNVFS,1246522,1247444,0,0,10851,,:10851,:cuFileHandleNVFS
205683031527,205826812500,143780973,72170270,71610703,:cuFileRead,1246522,1258197,1,1,10854,10845,:10845:10854,--:cuFileRead
205683082052,205755252322,72170270,0,72170270,:cuFileHandleNVFS,1246522,1258197,2,0,10857,10854,:10845:10854:10857,----:cuFileHandleNVFS
205683115573,205771975440,88859867,0,88859867,:cuFileHandleNVFS,1246522,1247445,0,0,10860,,:10860,:cuFileHandleNVFS
205683146569,206141100153,457953584,457867640,85944,:weight_ssd_read layer068/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,10861,,:10861,:weight_ssd_read layer068/mlp.gate_up_proj.weight.bin 924MiB
205683188595,206141056235,457867640,390451221,67416419,:cuFileRead,1246522,1258194,1,1,10864,10861,:10861:10864,--:cuFileRead
205683231926,206073683147,390451221,0,390451221,:cuFileHandleNVFS,1246522,1258194,2,0,10867,10864,:10861:10864:10867,----:cuFileHandleNVFS
205683237994,206189398493,506160499,506096758,63741,:weight_ssd_read layer068/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,10868,,:10868,:weight_ssd_read layer068/mlp.down_proj.weight.bin 462MiB
205683270444,206189367202,506096758,221502638,284594120,:cuFileRead,1246522,1258196,1,1,10871,10868,:10868:10871,--:cuFileRead
205683287391,205756378646,73091255,0,73091255,:cuFileHandleNVFS,1246522,1247446,0,0,10874,,:10874,:cuFileHandleNVFS
205683307276,205904809914,221502638,0,221502638,:cuFileHandleNVFS,1246522,1258196,2,0,10877,10871,:10868:10871:10877,----:cuFileHandleNVFS
205756410935,205814320388,57909453,0,57909453,:cuFileHandleNVFS,1246522,1247446,0,0,10880,,:10880,:cuFileHandleNVFS
205771328740,205826774125,55445385,0,55445385,:cuFileHandleNVFS,1246522,1247447,0,0,10883,,:10883,:cuFileHandleNVFS
205772003969,206116255106,344251137,0,344251137,:cuFileHandleNVFS,1246522,1247445,0,0,10886,,:10886,:cuFileHandleNVFS
205773402442,206120135139,346732697,0,346732697,:cuFileHandleNVFS,1246522,1247444,0,0,10889,,:10889,:cuFileHandleNVFS
205814350997,206140937008,326586011,0,326586011,:cuFileHandleNVFS,1246522,1247446,0,0,10892,,:10892,:cuFileHandleNVFS
205826798002,206008167824,181369822,0,181369822,:cuFileHandleNVFS,1246522,1247447,0,0,10895,,:10895,:cuFileHandleNVFS
206008197556,206144643667,136446111,0,136446111,:cuFileHandleNVFS,1246522,1247447,0,0,10898,,:10898,:cuFileHandleNVFS
206116289100,206189248682,72959582,0,72959582,:cuFileHandleNVFS,1246522,1247445,0,0,10901,,:10901,:cuFileHandleNVFS
206193581667,206193673938,92271,0,92271,:weight_h2d L70 160MiB,1246522,1246522,2,0,10904,8943,:14:8943:10904,----:weight_h2d L70 160MiB
206193702530,206193744626,42096,0,42096,:weight_h2d L70 0MiB,1246522,1246522,2,0,10905,8943,:14:8943:10905,----:weight_h2d L70 0MiB
206193767846,206193803326,35480,0,35480,:weight_h2d L70 128MiB,1246522,1246522,2,0,10906,8943,:14:8943:10906,----:weight_h2d L70 128MiB
206193825459,206193860411,34952,0,34952,:weight_h2d L70 924MiB,1246522,1246522,2,0,10907,8943,:14:8943:10907,----:weight_h2d L70 924MiB
206193880785,206193915629,34844,0,34844,:weight_h2d L70 462MiB,1246522,1246522,2,0,10908,8943,:14:8943:10908,----:weight_h2d L70 462MiB
206193938351,206193972673,34322,0,34322,:weight_h2d L70 0MiB,1246522,1246522,2,0,10909,8943,:14:8943:10909,----:weight_h2d L70 0MiB
206193993500,206194026659,33159,0,33159,:weight_h2d L70 0MiB,1246522,1246522,2,0,10910,8943,:14:8943:10910,----:weight_h2d L70 0MiB
206197116261,206197192112,75851,0,75851,:weight_h2d L71 0MiB,1246522,1246522,2,0,10913,8943,:14:8943:10913,----:weight_h2d L71 0MiB
206197223679,206197263042,39363,0,39363,:weight_h2d L71 0MiB,1246522,1246522,2,0,10914,8943,:14:8943:10914,----:weight_h2d L71 0MiB
206197285105,206197320184,35079,0,35079,:weight_h2d L71 0MiB,1246522,1246522,2,0,10915,8943,:14:8943:10915,----:weight_h2d L71 0MiB
206200473211,206200542157,68946,0,68946,:weight_h2d L72 160MiB,1246522,1246522,2,0,10918,8943,:14:8943:10918,----:weight_h2d L72 160MiB
206200568878,206200609421,40543,0,40543,:weight_h2d L72 0MiB,1246522,1246522,2,0,10919,8943,:14:8943:10919,----:weight_h2d L72 0MiB
206200630943,206200665939,34996,0,34996,:weight_h2d L72 128MiB,1246522,1246522,2,0,10920,8943,:14:8943:10920,----:weight_h2d L72 128MiB
206200686557,206200719719,33162,0,33162,:weight_h2d L72 924MiB,1246522,1246522,2,0,10921,8943,:14:8943:10921,----:weight_h2d L72 924MiB
206200740161,206200773368,33207,0,33207,:weight_h2d L72 462MiB,1246522,1246522,2,0,10922,8943,:14:8943:10922,----:weight_h2d L72 462MiB
206200794052,206200828410,34358,0,34358,:weight_h2d L72 0MiB,1246522,1246522,2,0,10923,8943,:14:8943:10923,----:weight_h2d L72 0MiB
206200848569,206200881766,33197,0,33197,:weight_h2d L72 0MiB,1246522,1246522,2,0,10924,8943,:14:8943:10924,----:weight_h2d L72 0MiB
206205194701,206278203751,73009050,72938192,70858,:weight_ssd_read layer071/self_attn.qkv_proj.weight.bin 160MiB,1246522,1258195,0,1,10926,,:10926,:weight_ssd_read layer071/self_attn.qkv_proj.weight.bin 160MiB
206205235307,206278173499,72938192,58089858,14848334,:cuFileRead,1246522,1258195,1,1,10929,10926,:10926:10929,--:cuFileRead
206205281578,206263371436,58089858,0,58089858,:cuFileHandleNVFS,1246522,1258195,2,0,10932,10929,:10926:10929:10932,----:cuFileHandleNVFS
206205300247,206341026254,135726007,135662139,63868,:weight_ssd_read layer071/self_attn.o_proj.weight.bin 128MiB,1246522,1258197,0,1,10934,,:10934,:weight_ssd_read layer071/self_attn.o_proj.weight.bin 128MiB
206205303639,206272194210,66890571,0,66890571,:cuFileHandleNVFS,1246522,1247447,0,0,10936,,:10936,:cuFileHandleNVFS
206205339227,206341001366,135662139,126361074,9301065,:cuFileRead,1246522,1258197,1,1,10939,10934,:10934:10939,--:cuFileRead
206205383141,206278132390,72749249,0,72749249,:cuFileHandleNVFS,1246522,1247444,0,0,10942,,:10942,:cuFileHandleNVFS
206205413274,206274990226,69576952,0,69576952,:cuFileHandleNVFS,1246522,1247446,0,0,10945,,:10945,:cuFileHandleNVFS
206205425543,206691646908,486221365,486143331,78034,:weight_ssd_read layer071/mlp.gate_up_proj.weight.bin 924MiB,1246522,1258194,0,1,10946,,:10946,:weight_ssd_read layer071/mlp.gate_up_proj.weight.bin 924MiB
206205433566,206331794640,126361074,0,126361074,:cuFileHandleNVFS,1246522,1258197,2,0,10949,10939,:10934:10939:10949,----:cuFileHandleNVFS
206205460013,206691603344,486143331,440491701,45651630,:cuFileRead,1246522,1258194,1,1,10952,10946,:10946:10952,--:cuFileRead
206205502276,206645993977,440491701,0,440491701,:cuFileHandleNVFS,1246522,1258194,2,0,10955,10952,:10946:10952:10955,----:cuFileHandleNVFS
206205535165,206735522893,529987728,529918410,69318,:weight_ssd_read layer071/mlp.down_proj.weight.bin 462MiB,1246522,1258196,0,1,10956,,:10956,:weight_ssd_read layer071/mlp.down_proj.weight.bin 462MiB
206205545932,206332680589,127134657,0,127134657,:cuFileHandleNVFS,1246522,1247445,0,0,10959,,:10959,:cuFileHandleNVFS
