tag,runner,design,block,i,chat_id,turn,prompt_tokens,ttft_s,cpu_s,matched_tokens,cached_tokens,ssd_read_ios,ssd_read_bytes,store_ios,store_bytes
v2-D-b64,v2,D,64,576,576,1,2032,4.7467,6.2699,1984,1984,31,650117120,39,817889280
v2-D-b64,v2,D,64,577,577,1,1600,0.7687,11.4788,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,578,578,1,2000,3.1041,18.2491,0,16,0,0,25,524288000
v2-D-b64,v2,D,64,579,579,2,2032,3.1092,2.1818,1872,1984,30,613416960,15,314572800
v2-D-b64,v2,D,64,580,580,1,320,0.091,0.3213,0,16,0,0,5,104857600
v2-D-b64,v2,D,64,581,581,1,2032,1.1234,1.6916,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,582,582,1,976,0.3384,4.5388,0,16,0,0,15,314572800
v2-D-b64,v2,D,64,583,583,1,2032,2.2134,17.6725,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,584,584,1,896,0.2919,0.1217,0,16,0,0,0,0
v2-D-b64,v2,D,64,585,585,1,2032,3.664,2.2126,1872,1984,30,613416960,28,587202560
v2-D-b64,v2,D,64,586,586,1,160,0.0452,0.0566,0,16,0,0,2,41943040
v2-D-b64,v2,D,64,587,587,2,2032,0.7545,1.0299,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,588,588,2,2032,0.7261,1.1121,1968,1984,31,644874240,0,0
v2-D-b64,v2,D,64,589,589,1,464,0.1053,0.3558,0,112,0,0,5,104857600
v2-D-b64,v2,D,64,590,590,1,80,0.0293,0.0346,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,591,591,4,2032,1.0817,1.5532,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,592,592,1,2032,0.063,0.0423,0,2016,0,0,0,0
v2-D-b64,v2,D,64,593,593,1,2032,1.1584,17.9917,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,594,594,1,2032,3.4402,18.9043,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,595,595,1,2032,1.1632,0.453,0,0,0,0,8,167772160
v2-D-b64,v2,D,64,596,596,1,2032,4.1965,19.5082,576,576,9,188743680,54,1132462080
v2-D-b64,v2,D,64,597,597,1,2032,1.1591,0.9217,0,16,0,0,9,188743680
v2-D-b64,v2,D,64,598,598,1,2032,3.8693,18.7383,0,112,0,0,44,922746880
v2-D-b64,v2,D,64,599,599,1,2032,1.1619,0.456,0,16,0,0,5,104857600
