procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
15  5       603528       787012        40040     27406408    0    8 471128 356428 222177 19335   3   7  58  33   0 2026-09-17 13:19:05
 4 15       603528       800984        39952     27392576   12    4 436160 371064 250264 19515   4   7  56  33   0 2026-09-17 13:19:06
 3 17       603528       868608        39704     27320404    0    4 753524 192516 132051 20690   4   4  55  36   0 2026-09-17 13:19:07
 4 16       603528       792620        39596     27395224    0    0 963660 99340 114929 22659   5   5  56  34   0 2026-09-17 13:19:08
 2 18       603528       845976        39336     27342676    0   20 785708 190768 152839 21938   6   4  62  28   0 2026-09-17 13:19:09
 3 17       603528       821736        39144     27370696    0    8 922860 128312 100576 22796   5   4  58  32   0 2026-09-17 13:19:10
 5 17       603528       761696        38856     27427444    0    4 695068 270524 296342 20736   5  11  55  30   0 2026-09-17 13:19:11
 2 18       603528       864616        38676     27323900    0   12 493648 420160 299116 18709   3   7  60  31   0 2026-09-17 13:19:12
 1 19       603528       846840        38576     27338096    0    0 441912 389044 257565 19149   3   7  55  34   0 2026-09-17 13:19:13
 6 16       603528       740368        38512     27444988    0   12 616640 219132 117927 20597   5   5  57  34   0 2026-09-17 13:19:14
 2 19       603528       720944        38424     27470868    0    8 681720 220976 131409 21344   6   4  62  28   0 2026-09-17 13:19:15
 6 15       603528       775764        38392     27413204    0    0 924000 126036 100554 22723   5   5  60  30   0 2026-09-17 13:19:16
 3 17       603528       838228        38256     27353492    0    8 938348 130276 106745 22484   5   4  58  32   0 2026-09-17 13:19:17
 4 15       603784       897912        37016     27289960    0    4 878692 154884 218443 22594   5   9  55  31   0 2026-09-17 13:19:18
 5 16       603784       831008        36808     27356220    0   16 516800 328652 266034 19555   3   8  55  34   0 2026-09-17 13:19:19
 4 15       603784       832648        36708     27343188    0    8 318100 454996 333822 18262   5   7  60  28   0 2026-09-17 13:19:20
 4 17       604040       953920        29388     27239088    0   16 659560 255044 196287 20113   4   8  54  34   0 2026-09-17 13:19:21
 3 16       604040       818244        29288     27371704    0   12 943164 122768 93412 22709   5   5  56  35   0 2026-09-17 13:19:22
 4 16       604040       882384        29164     27309268    0    0 932164 125052 115973 23052   6   5  56  33   0 2026-09-17 13:19:23
 0 19       604040       878200        27348     27316204    4    8 877104 133128 103369 22587   5   5  57  33   0 2026-09-17 13:19:24
 3 16       604040       854584        25492     27348072    0   12 667252 225292 168180 21073   5   5  63  27   0 2026-09-17 13:19:25
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
16  7       604040       863492        25296     27337584    0    8 591460 294580 238977 20419   3   7  56  34   0 2026-09-17 13:19:26
 1 20       604040       832708        25176     27366772    0   12 464120 386360 226211 19166   3   8  55  34   0 2026-09-17 13:19:27
 2 17       604040       835856        24940     27360696    0   16 443712 402444 291485 19324   4   7  56  33   0 2026-09-17 13:19:28
 4 15       604040       833568        24832     27359540    0    0 880168 146580 135606 22567   6   4  58  32   0 2026-09-17 13:19:29
 4 15       604040       819340        24716     27373308    0    0 933984 113068 141277 22764   6   5  59  30   0 2026-09-17 13:19:30
 5 14       604040       857692        24624     27335668    0    8 751208 196272 170353 21104   6   4  59  31   0 2026-09-17 13:19:31
 6 15       604040       763648        24520     27430928    0    0 992636 89564 106708 23230   5   5  55  34   0 2026-09-17 13:19:32
16  1       604040       864820        24420     27328308    0    0 845332 126976 103609 22114   5   4  58  33   0 2026-09-17 13:19:33
11 10       604040       807244        24288     27384812    0    4 852064 131388 137020 22233   6   5  53  35   0 2026-09-17 13:19:34
18  1       604040       827012        24004     27363236    0   20 684268 176148 300571 20669   6  12  53  29   0 2026-09-17 13:19:35
 6 13       604040       791884        23928     27400736    4    0 511260 253972 186789 19580   3   9  60  27   0 2026-09-17 13:19:36
 6 13       604040       707516        23940     27479772    0    0 388288 331760 128109 19436   2   5  57  35   0 2026-09-17 13:19:37
 5 14       604040       805240        23904     27384888    0    0 763924 168772 99188 21495   5   4  55  36   0 2026-09-17 13:19:38
 1 17       604040       861032        23864     27322648    0    0 850764 114608 84646 22204   5   4  58  33   0 2026-09-17 13:19:39
 3 17       604040       842728        23760     27345720    0    4 831040 133180 114304 21195   5   4  57  34   0 2026-09-17 13:19:40
 1 18       604040       763868        23696     27424036    0    8 693984 204808 167324 21385   6   4  60  30   0 2026-09-17 13:19:41
 4 16       604040       929084        23504     27262104    0   32 792128 147488 174763 21673   4   8  55  33   0 2026-09-17 13:19:42
 3 16       604040       771004        23404     27413428    0    0 465440 331064 246720 19779   3   7  57  33   0 2026-09-17 13:19:43
 2 17       604040       830588        23368     27352620    0    0 441948 407332 231197 18670   3   8  55  34   0 2026-09-17 13:19:44
 3 18       604040       903756        23348     27281712    0    8 425892 376984 290309 19111   5   7  55  33   0 2026-09-17 13:19:45
 2 17       604040       881564        23312     27299756    0    4 878884 115444 93637 23140   4   5  59  32   0 2026-09-17 13:19:46
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  1       604040       858512        23292     27318716    0    8 763408 175240 141680 21775   6   4  60  30   0 2026-09-17 13:19:47
 8 15       604040       759936        23192     27421192    0   24 768228 196748 102914 21534   4   5  58  33   0 2026-09-17 13:19:48
 8 14       604040       797544        17840     27391684    0    0 991808 106420 148212 22964   6   5  54  34   0 2026-09-17 13:19:49
11  9       604040       774024        17644     27420212    0   24 661656 247072 245716 20872   4   9  53  34   0 2026-09-17 13:19:50
 3 16       604040       785536        17544     27405652    4    4 457240 380932 291945 19230   4   7  56  33   0 2026-09-17 13:19:51
 4 15       604040       781352        17492     27400644    0   12 445912 394272 339605 19028   4   8  56  32   0 2026-09-17 13:19:52
 4 16       604040       857840        17440     27334100    0   12 588516 284112 183343 20600   6   5  60  29   0 2026-09-17 13:19:53
 5 15       604040       840884        17416     27350460    4    0 921948 118364 91378 21662   4   4  57  35   0 2026-09-17 13:19:54
 2 18       604040       803052        17384     27384984   44   20 890276 122388 115789 23361   6   4  56  33   0 2026-09-17 13:19:55
 2 17       604040       881140        17320     27314616    0    8 847664 131376 100168 22104   5   4  57  34   0 2026-09-17 13:19:56
 7 13       604040       807400        17196     27387336    0   12 758868 142288 174827 21323   5   8  54  33   0 2026-09-17 13:19:57
 4 17       604040       856124        17228     27344604    0   16 479456 319504 304813 19459   6   8  60  26   0 2026-09-17 13:19:58
 4 15       604040       788964        17136     27407720    0   12 470316 397684 265480 19040   3   7  54  35   0 2026-09-17 13:19:59
 5 17       604040       901312        17064     27292232    8    8 596652 332476 197196 20520   4   7  56  34   0 2026-09-17 13:20:00
 2 17       604040       726652        17008     27464888   12   12 926276 110832 60482 22614   5   4  57  34   0 2026-09-17 13:20:01
 4 15       604040       807424        16764     27380820    0   12 870996 135316 135639 22092   7   5  56  33   0 2026-09-17 13:20:02
21  0       604040       857628        16684     27335156    0    0 860468 143700 128446 21349   6   4  56  34   0 2026-09-17 13:20:03
 7 13       604040       877096        16656     27318708    0    0 731916 195448 163628 21378   5   7  61  27   0 2026-09-17 13:20:04
 3 16       604040       836576        16536     27359576    0    8 566772 362296 319861 19697   4   9  55  32   0 2026-09-17 13:20:05
 1 19       604040       827496        16340     27367208   12   24 478540 357980 219233 19544   3   9  54  34   0 2026-09-17 13:20:06
 2 18       604040       864720        16140     27329520    0    4 430664 373820 201056 19042   4   8  55  32   0 2026-09-17 13:20:07
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1 18       603784       859008        16076     27332824   12    4 920172 111732 87263 21919   4   4  58  33   0 2026-09-17 13:20:08
 1  1       603784       925672        16060     27264812    0    4 780488 174884 150840 21755   6   4  59  30   0 2026-09-17 13:20:09
 1 18       603784       736564        16016     27460384    0   12 802208 156048 79862 21466   4   4  59  33   0 2026-09-17 13:20:10
 4 16       603784       802384        15944     27389884    0   20 868056 126608 123597 22175   6   4  54  36   0 2026-09-17 13:20:11
 3 17       603784       903468        15868     27287220    0    8 847344 126984 112838 21254   5   4  55  36   0 2026-09-17 13:20:12
 4 15       603784       816676        15780     27373080    0    4 846008 106680 91382 21693   5   4  56  35   0 2026-09-17 13:20:13
 2 24       603784       777292        15576     27422556    0    0 668004 229260 255253 21464   6  11  57  26   0 2026-09-17 13:20:14
 7 14       603784       831600        14668     27363224    0   24 590768 250128 219988 20008   4   8  56  32   0 2026-09-17 13:20:15
 5 16       603784       820128        14660     27368332    0    4 441964 361176 232127 18885   3   6  57  33   0 2026-09-17 13:20:16
 0 19       603784       886484        11812     27306320    0    0 771088 180224 135749 20540   5   4  57  34   0 2026-09-17 13:20:17
 1 18       603784       837804        11344     27352888    0    0 925260 88876 89147 22719   5   4  56  34   0 2026-09-17 13:20:18
 3  1       603784       928732        11296     27265544    0    4 866284 140264 160505 22317   6   5  55  34   0 2026-09-17 13:20:19
 4 16       604040       907420        11248     27293480    0   16 782444 211572 96087 21762   4   4  60  32   0 2026-09-17 13:20:20
 5 15       604040       801920        11088     27393408    0   28 748340 205328 220991 20690   4   9  54  33   0 2026-09-17 13:20:21
 4 15       604040       703776        11084     27488764    0    8 483328 338016 251922 18908   3  10  54  33   0 2026-09-17 13:20:22
 2 18       604040       820392        11048     27369912    0    0 426820 344208 226029 19700   3   8  56  33   0 2026-09-17 13:20:23
 0 19       604040       856756        11036     27331016    0   12 531916 340180 221088 19504   5   6  53  36   0 2026-09-17 13:20:24
 0 19       604296       938072        10976     27247936    0   16 831584 142236 117188 21720   6   4  55  36   0 2026-09-17 13:20:25
 1 18       604296       805132        10936     27383024    0   12 741480 203148 123170 20957   4   4  62  30   0 2026-09-17 13:20:26
 3 17       604296       796444        10804     27390964    0   12 870920 119144 84510 22662   4   4  57  35   0 2026-09-17 13:20:27
 9 11       604296       874044        10580     27315872   20    8 836392 145980 161907 22373   6   6  56  32   0 2026-09-17 13:20:28
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
