20:44:09 ram0.5-none avail=56870M free=1065M cached=55507M anon=65769M mapped=480M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:44:19 ram0.5-none avail=56865M free=1060M cached=55507M anon=65769M mapped=480M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:44:29 ram0.5-none avail=56869M free=1063M cached=55507M anon=65769M mapped=481M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:44:39 ram0.5-none avail=56869M free=1063M cached=55507M anon=65769M mapped=482M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:44:50 ram0.5-none avail=56867M free=1060M cached=55507M anon=65769M mapped=481M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:45:00 ram0.5-none avail=56866M free=1059M cached=55507M anon=65769M mapped=481M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:45:10 ram0.5-none avail=56866M free=1057M cached=55509M anon=65769M mapped=481M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:45:20 ram0.5-none avail=56860M free=1052M cached=55509M anon=65769M mapped=481M shmem=142M unevict=0M slab=2786M psi_some=0.00 psi_full=0.00
20:45:31 ram0.5-none avail=56862M free=1054M cached=55509M anon=65770M mapped=482M shmem=142M unevict=0M slab=2785M psi_some=0.00 psi_full=0.00
20:45:41 ram0.5-none avail=56587M free=1323M cached=55177M anon=65859M mapped=600M shmem=142M unevict=0M slab=2775M psi_some=0.08 psi_full=0.08
20:45:51 ram0.5-none avail=56597M free=1332M cached=55179M anon=65847M mapped=601M shmem=142M unevict=0M slab=2774M psi_some=0.02 psi_full=0.02
20:46:01 ram0.5-none avail=56579M free=1312M cached=55181M anon=65857M mapped=605M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:46:12 ram0.5-none avail=56573M free=1301M cached=55186M anon=65861M mapped=609M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:46:22 ram0.5-none avail=56569M free=1297M cached=55186M anon=65860M mapped=609M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:46:32 ram0.5-none avail=56569M free=1297M cached=55186M anon=65861M mapped=610M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:46:43 ram0.5-none avail=56567M free=1294M cached=55186M anon=65861M mapped=609M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:46:53 ram0.5-none avail=56570M free=1296M cached=55188M anon=65862M mapped=612M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:47:03 ram0.5-none avail=56569M free=1262M cached=55220M anon=65867M mapped=633M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:47:13 ram0.5-none avail=56565M free=1256M cached=55223M anon=65867M mapped=631M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:47:24 ram0.5-none avail=56584M free=1274M cached=55223M anon=65849M mapped=630M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:47:34 ram0.5-none avail=56584M free=1275M cached=55223M anon=65848M mapped=630M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:47:44 ram0.5-none avail=56583M free=1274M cached=55223M anon=65849M mapped=631M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:47:54 ram0.5-none avail=56581M free=1271M cached=55224M anon=65849M mapped=631M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:48:05 ram0.5-none avail=56579M free=1269M cached=55224M anon=65849M mapped=631M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:48:15 ram0.5-none avail=56582M free=1270M cached=55225M anon=65849M mapped=631M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:48:25 ram0.5-none avail=56574M free=1263M cached=55225M anon=65849M mapped=631M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:48:36 ram0.5-none avail=56543M free=1226M cached=55230M anon=65887M mapped=635M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:48:46 ram0.5-none avail=56544M free=1227M cached=55231M anon=65887M mapped=635M shmem=142M unevict=0M slab=2774M psi_some=0.00 psi_full=0.00
20:48:56 ram0.5-none avail=56546M free=1228M cached=55231M anon=65887M mapped=636M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:49:06 ram0.5-none avail=56534M free=1216M cached=55232M anon=65894M mapped=635M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:49:17 ram0.5-none avail=56533M free=1214M cached=55232M anon=65894M mapped=636M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:49:27 ram0.5-none avail=56530M free=1211M cached=55233M anon=65895M mapped=636M shmem=142M unevict=0M slab=2775M psi_some=0.00 psi_full=0.00
20:49:37 ram0.5-none avail=56531M free=1212M cached=55233M anon=65895M mapped=637M shmem=142M unevict=0M slab=2776M psi_some=0.00 psi_full=0.00
20:49:47 ram0.5-none avail=56531M free=1210M cached=55234M anon=65895M mapped=637M shmem=142M unevict=0M slab=2776M psi_some=0.00 psi_full=0.00
